id,title,town,state,usage_type,status,operator,connection_types,power_kw,quantity,lat,lon,usage_simple,status_simple,is_fast,state_abbrev
168665,The Cape Display Centre,Cape Paterson,Victoria,Public,Operational,Chargefox,CCS (Type 2),50.0,2.0,-38.66802433496106,145.60558849121276,public,operational,True,VIC
168556,Ikea Canberra,Pialligo,ACT,"Private - For Staff, Visitors or Customers",Operational,(Business Owner at Location),Type 2 (Socket Only),22.0,4.0,-35.29550797984516,149.18685336825467,private,operational,False,ACT
168544,Lake Grace Fast Charge ,Lake Grace,Western Australia,Public - Membership Required,Operational,Chargefox,"CCS (Type 2), CHAdeMO",50.0,2.0,-33.100724201932884,118.46234238122247,public,operational,True,WA
168484,Electric Highway Tasmania - Geeveston,Geeveston,Tasmania,Public - Membership Required,Operational,Electric Highway Tasmania,"CCS (Type 2), CHAdeMO",50.0,2.0,-43.1634,146.92688,public,operational,True,TAS
167436,Dunn Place Car Park,Hobart,Tasmania,Public,Operational,,"CCS (Type 2), CHAdeMO",50.0,2.0,-42.881339,147.332385,public,operational,True,TAS
165108,Electric Highway Tasmania - Queenstown,Queenstown,Tasmania,Public,Operational,Electric Highway Tasmania,"CCS (Type 2), CHAdeMO, Type 2 (Socket Only)",50.0,3.0,-42.0787288537201,145.55549748240549,public,operational,True,TAS
163388,Queen Street,,Victoria,Public,Unknown,Tesla (Tesla-only charging),Type 2 (Tethered Connector) ,22.0,1.0,-37.2834114334196,142.933869623691,public,unknown,False,VIC
162843,Evie Networks - Campbell Town,Campbell Town,Tasmania,Public - Membership Required,Operational,Evie,"CCS (Type 2), CHAdeMO",350.0,4.0,-41.929229,147.494481,public,operational,True,TAS
162794,TUU Car Park,Hobart,Tasmania,Public,Operational,(Business Owner at Location),Type 2 (Socket Only),22.0,2.0,-42.902797,147.324839,public,operational,False,TAS
162778,Derwent Bridge Rest Area,Derwent Bridge,Tasmania,Public,Operational,Electric Highway Tasmania,"CCS (Type 2), CHAdeMO, Type 2 (Socket Only)",50.0,3.0,-42.135775,146.229257,public,operational,True,TAS
161993,Nabiac [NRMA],Nabiac,New South Wales,Public,Not Operational,NRMA,"CCS (Type 2), CHAdeMO",50.0,2.0,-32.099110590575656,152.38136618875956,public,operational,True,NSW
161846,Way Street,Brisbane,Queensland,Public,Operational,ChargePoint,Type 1 (J1772),7.0,4.0,-27.38235199860268,153.03290081653495,public,operational,False,QLD
161845,Berry NRMA,Berry,NSW,Public,Operational,NRMA,"CCS (Type 2), CHAdeMO",50.0,2.0,-34.77545880729145,150.7008397292857,public,operational,True,NSW
161844,Mittagong NRMA,Mittagong,NSW,Public,Operational,NRMA,"CCS (Type 2), CHAdeMO",50.0,6.0,-34.450559453605436,150.442468762437,public,operational,True,NSW
161843,Picton [NRMA],Picton,NSW,Public,Operational,NRMA,"CCS (Type 2), CHAdeMO",50.0,2.0,-34.16820562741403,150.61093049806357,public,operational,True,NSW
161832,Great North Trading Post,Laguna,NSW,"Private - For Staff, Visitors or Customers",Operational,(Business Owner at Location),Tesla (Model S/X),22.0,1.0,-32.990224952340206,151.1307728426591,private,operational,False,NSW
161831,Wharf Road Carpark (Chargefox),Newcastle,NSW,Public - Membership Required,Operational,Chargefox,Type 2 (Socket Only),22.0,4.0,-32.9258511308391,151.7789208904985,public,operational,False,NSW
161829,Cradle Mountain Hotel,,Tasmania,Public,Operational,(Unknown Operator),Unknown,11.0,1.0,-41.573658229581895,145.93531430528242,public,operational,False,TAS
161827,Alicetronics Jaycar Stockist,Alice Springs ,NT,Public,Operational,(Unknown Operator),"CCS (Type 2), CHAdeMO",35.0,2.0,-23.697528894585588,133.87873433180766,public,operational,False,NT
161654,Clarence City Council car park,Rosny Park,Tasmania,Public,Operational,Chargefox,Type 2 (Socket Only),22.0,1.0,-42.864154,147.36897,public,operational,False,TAS
161357,Cottesloe Beach Chalets,Cottesloe,,"Private - For Staff, Visitors or Customers",Operational,Tesla (Tesla-only charging),Tesla (Model S/X),,1.0,-31.99480469222531,115.75302677350828,private,operational,False,UNK
161356,Katanning Shire Visitors Center,Katanning,Western Australia,Public - Membership Required,Operational,Chargestar (AU),"CCS (Type 2), CHAdeMO",50.0,2.0,-33.69137986156912,117.55573870330295,public,operational,True,WA
161350,YellowGum Bed and Breakfast,Katanning,WA,"Private - For Staff, Visitors or Customers",Operational,(Business Owner at Location),Tesla (Model S/X),22.0,1.0,-33.68594917013392,117.55878912722824,private,operational,False,WA
160807,Bell Park car park,Dalby,Queensland,Public,Operational,Chargefox,Type 2 (Socket Only),22.0,2.0,-27.179802780477594,151.2689719635373,public,operational,False,QLD
157608,Chargefox Airport West,Airport West,Victoria,Public - Membership Required,Operational,Chargefox,"CCS (Type 2), CHAdeMO",350.0,8.0,-37.71364567547256,144.88569078594128,public,operational,True,VIC
157597,Sheffield Visitor Information Centre,Sheffield,Tasmania,Public,Operational,Chargefox,"CCS (Type 2), CHAdeMO, Type 2 (Socket Only)",24.0,3.0,-41.38281497841444,146.32488863214598,public,operational,False,TAS
157596,Scottsdale Art Gallery Cafe,Scottsdale,Tasmania,Public - Membership Required,Operational,Chargefox,"CCS (Type 2), CHAdeMO",50.0,2.0,-41.16207910064335,147.51460793852254,public,operational,True,TAS
157595,Mood Food New Norfolk,New Norfolk,Tas,Public - Membership Required,Operational,Chargestar (AU),"CCS (Type 2), CHAdeMO",50.0,2.0,-42.779254,147.06114,public,operational,True,TAS
157591,Wellington Road,Brisbane City,Queensland,Public,Not Operational,(Business Owner at Location),Type 2 (Socket Only),22.0,2.0,-27.48968765181067,153.03922109290193,public,operational,False,QLD
157589,Bunnings Newstead Carpark,Brisbane,Queensland,Public,Operational,(Business Owner at Location),Type I (AS 3112),2.4,5.0,-27.44310701845047,153.0430958229631,public,operational,False,QLD
157566,Batemans Bay Visitor Centre [NRMA],Batemans Bay,NSW,Public,Operational,NRMA,"CCS (Type 2), CHAdeMO",50.0,2.0,-35.70850475831435,150.175530096314,public,operational,True,NSW
157557,Woodlands Wines,,,"Private - For Staff, Visitors or Customers",Operational,Tesla (Tesla-only charging),Type 2 (Tethered Connector) ,11.0,2.0,-33.78702282277545,115.0311330653251,private,operational,False,UNK
157552,QUT Kelvin Grove Stadium Carpark,Kelvin Grove,Queensland,Public,Operational,(Business Owner at Location),"CCS (Type 2), CHAdeMO",50.0,2.0,-27.44955360175527,153.0170891644923,public,operational,True,QLD
157551,QUT Kelvin Grove H Block,Kelvin Grove,Queensland,Public,Operational,(Business Owner at Location),"CCS (Type 2), CHAdeMO",50.0,2.0,-27.4532038075587,153.01703431115823,public,operational,True,QLD
157549,Evie Networks Coochin Creek,Caboolture,Queensland,Public - Membership Required,Operational,Evie,"CCS (Type 2), CHAdeMO",350.0,4.0,-26.918077062069386,152.99684374211074,public,operational,True,QLD
157548,Secure Park King St,Bowen Hills,Queensland,Public,Operational,(Business Owner at Location),Type I (AS 3112),2.4,4.0,-27.45265445273077,153.03259115103697,public,operational,False,QLD
157547,Secure Park Southpoint,South Brisbane,Queensland,"Private - For Staff, Visitors or Customers",Operational,(Business Owner at Location),Type I (AS 3112),2.4,3.0,-27.48099182955807,153.0228264563243,private,operational,False,QLD
157545,QUT Gardens Point,Brisbane,Queensland,Public,Temporarily Unavailable,(Business Owner at Location),"CCS (Type 2), CHAdeMO",50.0,2.0,-27.476902453035308,153.0269055356573,public,partial,True,QLD
157531,Secure Park Vulture St,Brisbane,Queensland,"Private - For Staff, Visitors or Customers",Operational,(Business Owner at Location),Type I (AS 3112),3.6,5.0,-27.482560362924623,153.02377995082816,private,operational,False,QLD
157530,Audi Centre,Osborne Park‎,WA,Public - Membership Required,Operational,Chargefox,CCS (Type 2),50.0,1.0,-31.91527,115.819405,public,operational,True,WA
157463,Canterbury Bankstown Council,Campsie,NSW,Public,Operational,EO Charging,Type 2 (Socket Only),7.0,2.0,-33.90764109899798,151.1039129846189,public,operational,False,NSW
157457,Charles Street Parking/Charging,Canterbury,NSW,Public,Operational,EO Charging,Type 2 (Socket Only),7.0,1.0,-33.91148886722056,151.11746314177572,public,operational,False,NSW
157456,"Georges River Council, Carlton Depot",Hurstville,NSW,Private - Restricted Access,Operational,EO Charging,Type 2 (Socket Only),22.0,1.0,-33.96493620946319,151.0,private,operational,False,NSW
157445,Pinnacles Edge Resort,,,"Private - For Staff, Visitors or Customers",Operational,Tesla (Tesla-only charging),Tesla (Model S/X),22.0,1.0,-30.50042161510722,115.06929335774998,private,operational,False,UNK
157435,Home Timber and Hardware,,,Public,Operational,Tesla (Tesla-only charging),"Tesla (Model S/X), Three Phase 5-Pin (AS/NZ 3123)",22.0,2.0,-33.8344831718447,117.15986299339417,public,operational,False,UNK
157432,Swan Settlers Market,,,Public,Operational,Tesla (Tesla-only charging),Tesla (Model S/X),22.0,1.0,-31.835335801510958,116.02163921400734,public,operational,False,UNK
157431,Mondo Nougat,,,Public,Operational,Tesla (Tesla-only charging),Tesla (Model S/X),14.0,2.0,-31.83701675378689,116.01669764592862,public,operational,False,UNK
157430,Kewdale Tavern,Perth,Western Australia,Public,Operational,Tesla (Tesla-only charging),CCS (Type 2),24.0,1.0,-31.982563566447936,115.9578823206225,public,operational,False,WA
157429,Tianqi Lithium,,,"Private - For Staff, Visitors or Customers",Operational,(Business Owner at Location),"Tesla (Model S/X), Type 2 (Socket Only)",22.0,6.0,-32.215538271732825,115.77737736526483,private,operational,False,UNK
156483,Gemtek - Crest Apartments,Perth,Western Australia,"Private - For Staff, Visitors or Customers",Operational,Chargefox,Type 2 (Socket Only),22.0,4.0,-31.961098485121425,115.90120243027431,private,operational,False,WA
156482,Gemtek - Botanical Apartments,Perth,Western Australia,"Private - For Staff, Visitors or Customers",Operational,Chargefox,Type 2 (Socket Only),22.0,2.0,-31.94460074534195,115.8186954975713,private,operational,False,WA
156473,Central Wheatbelt Visitor Centre,Merredin,Western Australia,Public - Pay At Location,Operational,(Business Owner at Location),Tesla (Model S/X),22.0,2.0,-31.48210033235818,118.2787933598956,public,operational,False,WA
156463,Jubilee Oval and Showgrounds ,Northam,Western Australia,"Private - For Staff, Visitors or Customers",Operational,(Business Owner at Location),Three Phase 5-Pin (AS/NZ 3123),20.0,1.0,-31.65111734318809,116.67845947514633,private,operational,False,WA
156430,DFO Perth,Perth Airport,Western Australia,Public - Membership Required,Operational,Chargefox,Type 2 (Socket Only),7.0,2.0,-31.939845427827045,115.94895311025994,public,operational,False,WA
156417,"Central Car Park,  Collie ",Collie,Western Australia,Public - Membership Required,Operational,Chargefox,"CCS (Type 2), CHAdeMO",50.0,2.0,-33.358825170466076,116.15287413831442,public,operational,True,WA
156413,Footprints Resort,,,"Private - For Staff, Visitors or Customers",Operational,(Business Owner at Location),Tesla (Model S/X),22.0,2.0,-32.881536,115.656798,private,operational,False,UNK
156365,Wangaree Park Lancelin,Lancelin,Western Australia,Public - Membership Required,Operational,EO Charging,Type 2 (Socket Only),22.0,1.0,-31.020574101465478,115.33270273431788,public,operational,False,WA
156361,Osborne Park Hyundai,,,"Private - For Staff, Visitors or Customers",Operational,(Business Owner at Location),Type 2 (Socket Only),7.0,1.0,-31.905269149199228,115.80909029387806,private,operational,False,UNK
156360,Osborne Park Nissan,,,"Private - For Staff, Visitors or Customers",Operational,(Business Owner at Location),Type 2 (Socket Only),22.0,2.0,-31.90571781716487,115.81021062109228,private,operational,False,UNK
156359,Morley City Nissan,,,"Private - For Staff, Visitors or Customers",Operational,(Business Owner at Location),Type 2 (Socket Only),22.0,1.0,-31.902143395175678,115.90491020836465,private,operational,False,UNK
156358,Morley City Hyundai,,,"Private - For Staff, Visitors or Customers",Operational,(Business Owner at Location),Type 2 (Socket Only),7.0,1.0,-31.90212051387122,115.90401325385636,private,operational,False,UNK
156312,CPP - PCEC,,,Public - Membership Required,Operational,(Business Owner at Location),Type I (AS 3112),22.0,1.0,-31.95537674384358,115.84790300821453,public,operational,False,UNK
156257,Bassendean Child Health Centre,,,Public,Operational,Chargestar (AU),Type 2 (Socket Only),22.0,2.0,-31.903624353028743,115.95016778457533,public,operational,False,UNK
156256,CPP Perth Concert Hall,Perth,WA,Public,Operational,(Business Owner at Location),Three Phase 5-Pin (AS/NZ 3123),22.0,2.0,-31.95857146833736,115.86358227192068,public,operational,False,WA
156254,"Woolworths,  Mt Pleasant ",Perth,Western Australia,Public - Membership Required,Operational,Chargefox,Type 2 (Socket Only),22.0,4.0,-32.016031144615816,115.8432043135993,public,operational,False,WA
156252,Sabina Appartments ,,,Public - Membership Required,Operational,Chargestar (AU),Type 2 (Socket Only),22.0,2.0,-32.011964644149295,115.85021724873448,public,operational,False,UNK
156251,Garden City Shopping Centre,Melville City,WA,Public,Operational,ChargePoint,Type 2 (Socket Only),22.0,2.0,-32.034642790058726,115.83481653094255,public,operational,False,WA
156248,CPP Regal Place,,WA,Public,Operational,(Business Owner at Location),Three Phase 5-Pin (AS/NZ 3123),22.0,2.0,-31.95299016062215,115.87730279047679,public,operational,False,WA
156247,CPP Mayfair St,,,Public,Operational,(Business Owner at Location),Type I (AS 3112),22.0,2.0,-31.9474687574798,115.84121108698467,public,operational,False,UNK
156186,Tang Computers,osborne park,,Public,Operational,Tesla (Tesla-only charging),Tesla (Model S/X),22.0,2.0,-31.90654180015615,115.82812853168308,public,operational,False,UNK
156185,Rowland St Car Park - REV subiaco ,,,Public - Membership Required,Operational,Elektrobay (UK),Type 2 (Socket Only),4.8,1.0,-31.949523738615166,115.82315269868431,public,operational,False,UNK
156184,Midland City Nissan,,,"Private - For Staff, Visitors or Customers",Operational,(Business Owner at Location),Type 2 (Socket Only),22.0,1.0,-31.891951355458772,116.01811740022458,private,operational,False,UNK
156175,Swan City DC Charger,Midland,Western Australia,Public - Membership Required,Temporarily Unavailable,Chargestar (AU),"CCS (Type 2), CHAdeMO, Type 2 (Socket Only)",50.0,4.0,-31.886353399634253,116.00339496519044,public,partial,True,WA
156174,Edgecombe Brothers,Aveley,Western Australia,"Private - For Staff, Visitors or Customers",Operational,(Business Owner at Location),Tesla (Model S/X),8.0,2.0,-31.795210554294098,115.99853463481739,private,operational,False,WA
156173,Ellenbrook Central,,,Public,Operational,(Business Owner at Location),Type 2 (Socket Only),22.0,3.0,-31.783066643431578,115.97051468688619,public,operational,False,UNK
156052,CD Dodd,Perth,Western Australia,Public - Membership Required,Operational,Chargefox,CCS (Type 2),120.0,2.0,-31.97294082811414,115.98907588052926,public,operational,True,WA
156019,Clarkson Nissan ,,,"Private - For Staff, Visitors or Customers",Operational,(Business Owner at Location),Type 2 (Socket Only),22.0,1.0,-31.68809762511073,115.7161756692653,private,operational,False,UNK
156010,Cowra Regional Art Gallery,Cowra,NSW,Public,Operational,NRMA,"CCS (Type 2), CHAdeMO",50.0,2.0,-33.834079627444765,148.6943533458998,public,operational,True,NSW
155842,Lakeside Cinema,,,Public,Operational,(Business Owner at Location),Type 2 (Socket Only),22.0,2.0,-31.742737409688292,115.76718203734212,public,operational,False,UNK
155820,McDonalds Forrestdale,,,Public - Membership Required,Operational,(Business Owner at Location),Type 2 (Socket Only),22.0,1.0,-32.144116800000226,115.97396209999556,public,operational,False,UNK
155725,Kent Street,Rockingham,Western Australia,Public,Operational,(Business Owner at Location),Type 2 (Tethered Connector) ,22.0,1.0,-32.27613083950689,115.73170060698915,public,operational,False,WA
155546,Sundance Apartments,,,Public,Operational,(Business Owner at Location),Type 1 (J1772),7.0,1.0,-31.89732867830553,115.7595320223254,public,operational,False,UNK
155545,Magic Renault ,,,"Private - For Staff, Visitors or Customers",Operational,(Business Owner at Location),Type 2 (Socket Only),7.0,1.0,-32.04627041090647,115.80933760680762,private,operational,False,UNK
155530,Lakeside Joondalup - Myer Carpark,,,Public,Operational,(Business Owner at Location),Type 2 (Socket Only),22.0,2.0,-31.74549358265488,115.76561953721364,public,operational,False,UNK
155529,Reid Promenade Car Park,,,Public - Membership Required,Operational,Chargestar (AU),Type 1 (J1772),7.0,1.0,-31.7424275967972,115.77324685429267,public,operational,False,UNK
155497,Claremont Oval,,,Private - Restricted Access,Operational,Chargestar (AU),Type 2 (Socket Only),7.0,2.0,-31.977032818415754,115.78304237287674,private,operational,False,UNK
155496,Evermore Apartments ,Fremantle,WA,Public - Membership Required,Operational,Chargestar (AU),Type 2 (Socket Only),,1.0,-32.05759769024401,115.77214028673814,public,operational,False,WA
155440,House of Anvers,Latrobe,Tasmania,Public,Operational,(Unknown Operator),"Type 2 (Socket Only), Type 2 (Tethered Connector) ",22.0,2.0,-41.218329,146.412456,public,operational,False,TAS
155439,Meander Valley Council,Westbury,Tas,Public,Operational,(Business Owner at Location),Type 2 (Socket Only),22.0,1.0,-41.527973,146.830558,public,operational,False,TAS
155370,Gympie Supercharger [Tesla],Gympie,QLD,Public - Membership Required,Operational,Tesla (including non-tesla),CCS (Type 2),120.0,4.0,-26.188745,152.661613,public,operational,True,QLD
155300,Merredin Regional Community and Leisure Center ,Merredin,Western Australia,Public - Membership Required,Operational,EO Charging,Type 2 (Socket Only),22.0,2.0,-31.475517326357796,118.27975016592279,public,operational,False,WA
155292,Camberwell Supercharger,Camberwell,VIC,Public - Membership Required,Operational,Tesla (Tesla-only charging),CCS (Type 2),120.0,6.0,-37.828482,145.056346,public,operational,True,VIC
155278,Scarborough Beach,Perth,Western Australia,Public,Operational,EO Charging,Type 2 (Socket Only),11.0,1.0,-31.89710003597446,115.75659494675551,public,operational,False,WA
155242,Caltex North Dandalup Roadhouse,North Dandalup,Western Australia,Public,Operational,EO Charging,Type 2 (Socket Only),11.0,1.0,-32.522297898787784,115.9702834262232,public,operational,False,WA
154488,Lithgow Workmen's Club,Lithgow,NSW,Public,Operational,NRMA,"CCS (Type 2), CHAdeMO",50.0,4.0,-33.477936640057756,150.1611263067623,public,operational,True,NSW
150117,Mudgee Information Centre,Mudgee,NSW,Public - Membership Required,Operational,(Unknown Operator),Tesla (Model S/X),22.0,1.0,-32.59016784631479,149.58522431603365,public,operational,False,NSW
150039,Moonee Ponds,,,Public - Membership Required,Operational,Tesla (Tesla-only charging),CCS (Type 2),120.0,6.0,-37.765834,144.923586,public,operational,True,UNK
150032,Macquarie Supercharger,,,Public - Membership Required,Operational,Tesla (Tesla-only charging),CCS (Type 2),150.0,10.0,-33.777782,151.12275,public,operational,True,UNK
150024,Supa Centa Moore Park,Kensington,NSW,Public,Operational,(Unknown Operator),Tesla (Model S/X),17.0,1.0,-33.902079196334896,151.215231409333,public,operational,False,NSW
149817,Toowoomba Supercharger,Toowoomba,QLD,Public - Membership Required,Operational,Tesla (including non-tesla),CCS (Type 2),120.0,4.0,-27.578133,151.947179,public,operational,True,QLD
149622,Chargefox Keith,Keith,South Australia,Public - Pay At Location,Operational,Chargefox,"CCS (Type 2), CHAdeMO",350.0,4.0,-36.105205,140.3619871,public,operational,True,SA
149466,Northern Festival Centre,Port Pirie,SA,Public,Operational,,Three Phase 5-Pin (AS/NZ 3123),22.0,1.0,-33.179316696241735,138.00736879304156,public,operational,False,SA
149456,Boddington Shire,Boddington,Western Australia,Public,Operational,Chargehub,Type 2 (Socket Only),22.0,2.0,-32.801926832445744,116.47539431242421,public,operational,False,WA
149219,Chargefox Kings Meadows,Kings Meadows,Tas,Public - Pay At Location,Operational,Chargefox,"CCS (Type 2), CHAdeMO",350.0,4.0,-41.468256846135944,147.158722496525,public,operational,True,TAS
149179,McDonald's Drive-Thru Armadale,Armadale,Western Australia,Public - Membership Required,Operational,Chargefox,Type 2 (Socket Only),22.0,2.0,-32.15002076557034,116.01893455966706,public,operational,False,WA
148545,Wallsend [NRMA],Wallsend,NSW,Public,Operational,NRMA,"CCS (Type 2), CHAdeMO",50.0,4.0,-32.90294720367186,151.66968441053905,public,operational,True,NSW
148535,Bridgetown Shire,Bridgetown,WA,Public - Membership Required,Temporarily Unavailable,Chargestar (AU),"CCS (Type 2), CHAdeMO, Type 1 (J1772), Type 2 (Tethered Connector) ",50.0,4.0,-33.959312716778186,116.13826934719259,public,partial,True,WA
148518,Cockburn City,Spearwood,WA,Public,Operational,(Unknown Operator),"Type I (AS 3112), Unknown",7.0,4.0,-32.10025888377409,115.78420217798998,public,operational,False,WA
148394,Brookton Roadhouse,Brookton,WA,Public,Operational,Chargestar (AU),Type 2 (Socket Only),22.0,1.0,-32.36587280589187,117.00898342794426,public,operational,False,WA
148393,Williams Woolshed,Williams,WA,Public - Notice Required,Not Operational,Tesla (Tesla-only charging),"Tesla (Model S/X), Three Phase 5-Pin (AS/NZ 3123)",11.0,2.0,-33.0251679447563,116.878630733403,public,operational,False,WA
148118,Bayshore Drive,Ewingsdale,New South Wales,Public,Operational,Chargefox,Type 2 (Socket Only),22.0,11.0,-28.631451697887982,153.5823891501135,public,operational,False,NSW
148115,Horizon Power Bentley Head Office,Bentley,Western Australia,Public - Membership Required,Operational,Chargefox,Type 2 (Socket Only),22.0,2.0,-31.995196035136118,115.89250825694853,public,operational,False,WA
148059,Wanneroo Civic Centre,Wanneroo,Western Australia,Public,Operational,(Business Owner at Location),Type 2 (Socket Only),22.0,2.0,-31.748960847062506,115.80648266974981,public,operational,False,WA
148058,EV Works,Joondalup,Western Australia,"Private - For Staff, Visitors or Customers",Operational,(Business Owner at Location),"Type 1 (J1772), Type 2 (Socket Only)",7.2,2.0,-31.804428385948206,115.837026652119,private,operational,False,WA
148057,Wild West Hyundai,Joondalup,Western Australia,"Private - For Staff, Visitors or Customers",Operational,(Business Owner at Location),Type 2 (Socket Only),7.2,2.0,-31.795188,115.815028,private,operational,False,WA
148050,Primewest Gwelup,Gwelup,Western Australia,Public - Membership Required,Operational,Chargefox,Type 2 (Socket Only),22.0,2.0,-31.87637320132322,115.79758574847699,public,operational,False,WA
148049,Goomalling Railway Station,Goomalling,Western Australia,Public,Not Operational,(Business Owner at Location),Three Phase 5-Pin (AS/NZ 3123),22.0,1.0,-31.297932355982823,116.82735840901171,public,operational,False,WA
148048,Toodyay Shire,Toodyay,Western Australia,Public - Membership Required,Operational,EO Charging,Type 2 (Socket Only),22.0,2.0,-31.55077625511821,116.46758905677257,public,operational,False,WA
148040,Leederville Memorial Gardens,Perth,Western Australia,Public - Membership Required,Operational,EO Charging,Type 2 (Socket Only),11.0,2.0,-31.94026371815405,115.83768103158661,public,operational,False,WA
148039,Floreat Beach,Perth,Western Australia,Public - Membership Required,Operational,Exploren,Type 2 (Socket Only),22.0,2.0,-31.929295412938984,115.75608933968465,public,operational,False,WA
135438,Stokes and Renk,Perth,Western Australia,"Private - For Staff, Visitors or Customers",Operational,(Business Owner at Location),Type 2 (Socket Only),3.8,1.0,-31.9471073397873,115.82908593542061,private,operational,False,WA
135414,Ridge Street Parking,Nambucca Heads,NSW,Public,Operational,(Unknown Operator),Type 2 (Socket Only),22.0,1.0,-30.642316,153.003713,public,operational,False,NSW
135413,River Street Car Park,Macksville,NSW,Public,Operational,(Unknown Operator),Type 2 (Socket Only),22.0,1.0,-30.705982487531593,152.9193924982759,public,operational,False,NSW
134363,McCarthy Prestige,Perth,Western Australia,Public,Not Operational,Tesla (Tesla-only charging),Type 2 (Tethered Connector) ,22.0,1.0,-31.979331,115.78509,public,operational,False,WA
133760,Woolworths Prestons,Sydney,Liverpool City Council,Public,Operational,ChargePoint,Type 1 (J1772),6.6,4.0,-33.9521597232138,150.855589807906,public,operational,False,UNK
133061,Bendigo Supercharger,Bendigo,VIC,Public - Membership Required,Operational,Tesla (including non-tesla),CCS (Type 2),120.0,6.0,-36.77496868897465,144.30643505198395,public,operational,True,VIC
132642,McDonald's,Perth,Western Australia,Public,Not Operational,(Business Owner at Location),Type 2 (Socket Only),7.0,1.0,-31.9008869,116.163497,public,operational,False,WA
132448,Alkimos Shopping Center ,City of Wanneroo,WA,Public,Operational,Chargefox,Type 2 (Socket Only),22.0,2.0,-31.620443448912305,115.68685197927107,public,operational,False,WA
132348,Mood Food Kempton,Kempton,Tasmania,Public - Membership Required,Operational,Chargestar (AU),"CCS (Type 2), CHAdeMO",50.0,2.0,-42.5132541040641,147.189112740537,public,operational,True,TAS
132347,Great Western Tiers Visitor Centre,Deloraine,Tasmania,Public,Operational,(Business Owner at Location),Type 2 (Socket Only),22.0,1.0,-41.5235226403948,146.651256368762,public,operational,False,TAS
132346,Huonville Council Car Park,Huonville,Tasmania,Public,Operational,(Business Owner at Location),Type 2 (Socket Only),22.0,1.0,-43.0295087004578,147.048364455859,public,operational,False,TAS
131895,Stockland,Shellharbour City Centre,New South Wales,Public,Partly Operational (Mixed),Tesla (Tesla-only charging),Tesla (Model S/X),7.2,2.0,-34.5636660185915,150.838163461777,public,operational,False,NSW
131881,Stockland Shellharbour Shopping Centre ( Shellharbour Square) - West,Shellharbour City Centre,New South Wales,Public,Partly Operational (Mixed),ChargePoint,"Type 1 (J1772), Type 2 (Tethered Connector) ",7.2,4.0,-34.563672909556324,150.83831953671825,public,operational,False,NSW
131841,Wollongong Central - P1 Basement Car Park,Wollongong ,New South Wales,Public,Operational,(Business Owner at Location),Unknown,,1.0,-34.4233979669063,150.892280394333,public,operational,False,NSW
131610,Innovation Campus - University of Wollongong,North Wollongong,New South Wales,Public,Operational,Chargefox,"CCS (Type 2), Type I (AS 3112)",180.0,3.0,-34.40010718082921,150.8996891900606,public,operational,True,NSW
131564,Figtree Grove Shopping Centre ,Figtree ,New South Wales,Public,Operational,,Type 2 (Socket Only),22.0,2.0,-34.43743163189117,150.86340370780567,public,operational,False,NSW
131563,Jax EV @ Warrawong Plaza,Warrawong,New South Wales,Public,Not Operational,(Business Owner at Location),Type 2 (Socket Only),22.0,2.0,-34.4868830425302,150.890772967401,public,operational,False,NSW
131201,Forest Hill Chase Shopping Centre,Forest Hill,Victoria,Public,Operational,Chargefox,Type 2 (Socket Only),22.0,2.0,-37.835025723717706,145.1632775004582,public,operational,False,VIC
130686,Tastebuds Tesla Charger,Sydney,Northern Beaches Council,"Private - For Staff, Visitors or Customers",Operational,(Business Owner at Location),Tesla (Model S/X),22.0,2.0,-33.6893362215631,151.224097191251,private,operational,False,UNK
129982,Hollydene Supercharger [Tesla],Jerry's Plains,NSW,Public - Membership Required,Operational,Tesla (including non-tesla),CCS (Type 2),120.0,6.0,-32.447359,150.83232,public,operational,True,NSW
129973,Ovens Supercharger,Ovens,,Public - Membership Required,Operational,Tesla (Tesla-only charging),CCS (Type 2),120.0,4.0,-36.587007,146.759301,public,operational,True,UNK
128500,Frosty Mango,Mutarnee,Queensland,"Private - For Staff, Visitors or Customers",Unknown,Tesla (Tesla-only charging),Tesla (Model S/X),22.0,2.0,-18.9477734155894,146.27998683444,private,unknown,False,QLD
128458,Gillies Street North,Ballarat,City of Ballarat,Public,Operational,(Business Owner at Location),Type 1 (J1772),6.6,2.0,-37.535211492512,143.823742199547,public,operational,False,UNK
128374,Berry Supercharger,Berry,,Public - Membership Required,Operational,Tesla (including non-tesla),CCS (Type 2),120.0,6.0,-34.808254,150.636711,public,operational,True,UNK
128371,Central Coast Supercharger [Tesla],Tuggerah,,Public - Membership Required,Operational,Tesla (Tesla-only charging),CCS (Type 2),120.0,6.0,-33.309014,151.421114,public,operational,True,UNK
128195,PCYC Car Park,Dee Why,NSW,Public - Membership Required,Operational,ChargePoint,"Tesla (Model S/X), Type 1 (J1772), Type 2 (Socket Only)",7.0,6.0,-33.75028109544636,151.28666346345153,public,operational,False,NSW
126711,Greensborough Plaza,Greensborough,Victoria,Public,Operational,Chargefox,"Type 2 (Socket Only), Type 2 (Tethered Connector) ",22.0,4.0,-37.7021622916574,145.102334661124,public,operational,False,VIC
126610,Mount Field Visitor Centre,National Park,Tasmania,Public,Operational,,Type 2 (Socket Only),22.0,1.0,-42.681838541884,146.716543290624,public,operational,False,TAS
