UCL_CODE_2021,name,area_sqkm,population,lat,lon,state
521025,Hopetoun (L) (WA),4.0478,783,-33.940301638400044,120.12077664314174,
521026,Jarrahdale (L),3.0072,782,-32.34643330617241,116.0571194633907,
521027,Kambalda East (L),25.717,802,-31.20476039269636,121.65584789164672,
521028,Kellerberrin (L),5.2697,798,-31.62846604634764,117.71643101943512,
521029,Kojonup (L),6.5046,878,-33.83037854089916,117.1671109196064,
521030,Lancelin (L),2.1818,746,-31.01878471100224,115.3322705122923,
521031,Leonora (L),3.9076,567,-28.88155877911612,121.32095008686656,
521032,Meekatharra (L),1.6174,675,-26.595301647151583,118.4970783962183,
521033,Mount Magnet (L),2.8098,576,-28.059100962516016,117.8515020315059,
521034,Muchea (L),5.7128,762,-31.58254968283021,115.96881225630716,
521035,Nannup (L),2.1325,538,-33.985722154859204,115.76321266129872,
521036,Norseman (L),6.069,555,-32.195962904125075,121.7765738148708,
521037,North Pinjarra (L),1.0064,989,-32.60158268895686,115.89456107152206,
521038,Northampton (L),6.7535,821,-28.35328007699625,114.63503654313747,
521039,Ocean Beach (L),2.3995,822,-34.99748865489876,117.33118737509731,
521040,Onslow (L),14.3362,813,-21.658772677676964,115.11273434289495,
521041,Pannawonica (L),27.6085,685,-21.634852937722435,116.3356700006468,
521042,Pemberton (L),3.128,617,-34.44858529597851,116.03699918031955,
521043,Peppermint Grove Beach (L),1.0976,518,-33.52474372165795,115.50871395022676,
521044,Pingelly (L),11.4302,722,-32.52837062925693,117.08500572055507,
521045,Quairading (L),2.4964,582,-32.01059724551908,117.4001773952662,
521046,Roebourne (L),4.946,700,-20.76847431687688,117.1450838882759,
521047,Southern Cross (L),1.9618,523,-31.22729544050597,119.327143282672,
521048,Toodyay (L),3.5888,953,-31.54839092885248,116.45801545147565,
521049,Warburton (L) (WA),21.5057,511,-26.14440383169506,126.58732744941491,
521050,Wongan Hills (L),4.1672,725,-30.895867094474635,116.7221567635424,
521051,Wundowie (L),4.5508,868,-31.76852068909512,116.38687427569567,
521052,Wyndham (L),2.2361,745,-15.485466032985771,128.12160061741594,
522001,Balgo (L),10.0087,472,-20.14503945681468,127.98205105895072,
522002,Balingup (L),2.0994,280,-33.78500081443018,115.98798694052664,
522003,Bardi (One Arm Point) (L),6.0338,325,-16.44578740100882,123.05338468340344,
522004,Bayulu (L),7.3561,308,-18.299396679253867,125.59362434506522,
522005,Beagle Bay (L),11.4045,307,-17.00761503441679,122.6549644031348,
522006,Bickley (L),1.2823,449,-32.00290326597942,116.09046188373576,
522007,Bremer Bay (L),1.7403,211,-34.39307651728935,119.3826506012912,
522008,Broomehill Village (L),8.5923,211,-33.84951473805795,117.63956087195167,
522009,Bullsbrook - West (L),0.4624,370,-31.66844534600223,116.00009720361908,
522010,Carmel (L),0.9748,401,-32.01918012747231,116.09561627232505,
522011,Carnamah (L),3.1488,314,-29.690761962827587,115.88267885903606,
522012,Cervantes (L),9.7872,480,-30.50216288846018,115.07688325078963,
522013,Cookernup (L),4.1123,435,-32.99344456824228,115.88857292244232,
522014,Coolup (L),2.4795,218,-32.74030379444699,115.87447943664304,
522015,Coral Bay (L),1.935,245,-23.144365706914183,113.7738090927518,
522016,Cranbrook (L),5.7677,288,-34.29240185483151,117.55338190975598,
522017,Cuballing (L),4.5114,384,-32.81885984763084,117.1801594846612,
522018,Cue (L),2.5377,135,-27.42332843872921,117.89801363702944,
522019,Darkan (L),1.7807,194,-33.33903854153218,116.73329863439253,
522020,Djarindjin - Lombadina (L),8.1947,253,-16.518775752283997,122.91182010406092,
522021,Dowerin (L),1.9583,357,-31.18982126043708,117.03749333893664,
522022,Dumbleyung (L),1.7146,238,-33.3158176144156,117.74025059477012,
522023,Dwellingup (L),1.7374,332,-32.71178695494323,116.0580949060786,
522024,Goode Beach (L),1.1654,258,-35.086745262062166,117.93184414327744,
522025,Goomalling (L),3.7858,463,-31.296779091818696,116.82881917254954,
522026,Green Head (L),6.418,293,-30.063350949267896,114.97836865358478,
522027,Greenbushes (L),0.7093,361,-33.84732619058326,116.05699902118718,
522028,Guilderton (L),1.9989,158,-31.34659065514184,115.5008025874816,
522029,Herne Hill (L),0.3498,395,-31.826591326941063,116.02015667763226,
522030,Jerramungup (L),4.0427,265,-33.95058275828381,118.91585489350572,
522031,Jigalong (L),14.424,289,-23.35725561732732,120.780728796194,
522032,Kalumburu (L),4.0475,388,-14.29451991880938,126.641278246613,
522033,Kendenup (L),3.3463,422,-34.48497049968971,117.61895374851262,
522034,Kiwirrkurra (L),29.5341,180,-22.82788170410253,127.75774584067564,
522035,Kondinin (L),1.9079,226,-32.49387603949151,118.26940569492258,
522036,Koorda (L),7.2232,213,-30.81767923689573,117.4806091560651,
522037,Kulin (L),2.7684,294,-32.668770462667055,118.16165674731708,
522038,Lake Grace (L),1.887,477,-33.10201131876054,118.46404222941976,
522039,Laverton (L),11.6931,407,-28.623461612471186,122.4189994600648,
522040,Ledge Point (L),1.0592,209,-31.103750480159192,115.37545189275744,
522041,Leeman (L),7.9371,351,-29.956598950227328,114.9868100318184,
522042,Leinster (L),1.9695,395,-27.91207369927021,120.7009099052188,
522043,Looma (L),40.4419,412,-18.05057239933989,124.12151955235537,
522044,Marble Bar (L),2.274,153,-21.17124015489757,119.74356560708384,
522045,Mindibungu (L),11.66,202,-19.5528843954544,127.66326917988724,
522046,Mingenew (L),2.5829,249,-29.196069336960736,115.44758276186656,
522047,Morawa (L),4.2513,443,-29.20699812792866,116.01528790859624,
522048,Mukinbudin (L),2.1453,284,-30.91738803178401,118.2073097013318,
522049,Mullewa (L),2.9109,312,-28.54050335139844,115.511374971837,
522050,Narembeen (L),1.2094,423,-32.06412614652106,118.39455664437236,
522051,North Dandalup (L),1.732,242,-32.51443598158978,115.96527483537255,
522052,Nullagine (L),0.5776,147,-21.890061878635827,120.10685520368308,
522053,Papulankutja (L),4.3599,162,-25.99149256173294,128.27941355799058,
522054,Perenjori (L),3.8268,176,-29.43319345883369,116.28222821625958,
522055,Point Samson (L),0.6919,235,-20.630611036961326,117.19542216609786,
522056,Ravensthorpe (L),3.0225,350,-33.581944932737045,120.05402638584624,
522057,Rottnest Island (L),19.2239,166,-32.00639188683533,115.51268157979416,
522058,Tambellup (L),5.4124,281,-34.04329443851637,117.63348134060358,
522059,Three Springs (L),1.0683,356,-29.534338449679225,115.76280488688715,
522060,Tjuntjuntjara (L),3.5415,64,-29.340246385016503,127.09859889018524,
522061,Walpole (L),4.5256,336,-34.97635675572256,116.7255685063046,
522062,Wangkatjungka (L),3.1146,231,-18.889301950693344,125.92678743504608,
522063,Warakurna (L),2.0367,185,-24.99890122436693,128.2848558875013,
522064,Warmun (L),20.2624,457,-17.026529327082766,128.22362006471838,
522065,Wickepin (L),1.3317,266,-32.782505411685186,117.50148874862435,
522066,Williams (L),1.6876,424,-33.025958333818146,116.8836946763988,
522067,Wiluna (L),4.2211,240,-26.594757843715023,120.21877006105709,
522068,Wooroloo (L),7.1276,445,-31.79924071171717,116.32642241038693,
522069,Wyalkatchem (L),1.9944,304,-31.177148296034524,117.38195589688364,
522070,Yarloop (L),3.2976,357,-32.94964961634147,115.90657058469384,
522071,Yungngora (L),3.7561,434,-18.506020328038808,124.82446359012523,
603001,Hobart,237.263,197451,-42.84646751793181,147.34894483735863,Tasmania
611001,Launceston,95.1084,80943,-41.43981004532897,147.1371488332136,
612001,Burnie - Somerset,31.3407,20267,-41.063964813641896,145.89628718452198,
612002,Devonport,32.1367,24591,-41.19598758754313,146.34610325867638,
613001,Ulverstone,17.0585,12723,-41.1587890281524,146.18223689970233,
614001,Dodges Ferry - Lewisham,12.9489,5219,-42.85243781934245,147.63026670221004,
614002,New Norfolk,10.6963,6153,-42.7751670453944,147.05484745619972,
614003,Wynyard,13.7551,5387,-40.98979165572711,145.7276490329337,
615001,Beaconsfield,3.4244,1093,-41.19970040572909,146.81523658766622,
615002,Beauty Point,2.6981,1231,-41.1571609357816,146.81629067382022,
615003,Bridport,4.0531,1371,-40.99874771510188,147.38887851491282,
615004,Cygnet,2.3141,1057,-43.16093208741844,147.07713948250435,
615005,Deloraine,4.7395,2631,-41.52570352376311,146.65654986452444,
615006,Evandale,2.4143,1058,-41.56958222742039,147.24926935943324,
615007,Exeter (Tas.),7.7513,1092,-41.30837433658145,146.95899223165867,
615008,George Town,6.8297,4408,-41.10643698877311,146.82827766503144,
615009,Hadspen,2.267,2337,-41.50451731469639,147.06590971824912,
615010,Huonville,5.8075,2071,-43.02272821423156,147.0520507270527,
615011,Latrobe,6.3474,4456,-41.23498769077964,146.4211932661647,
615012,Legana,14.164,4252,-41.36092866073348,147.05828542699095,
615013,Longford,6.3096,3711,-41.601110927749744,147.12223608169353,
615014,Margate,2.9859,2572,-43.03231608634397,147.26674026945437,
615015,Midway Point,2.1245,3384,-42.79415523419313,147.52931364399925,
615016,Penguin,4.6726,3330,-41.11985883573238,146.06994836180596,
615017,Perth (Tas.),2.9205,3233,-41.57127129280791,147.17042757065292,
615018,Port Sorell,9.6083,3869,-41.148507838715545,146.53574148304816,
615019,Primrose Sands,7.6896,1209,-42.88584739313102,147.669453104917,
615020,Queenstown,3.0535,1772,-42.08607452879505,145.5506602578716,
615021,Scottsdale,3.0266,1979,-41.15816100408571,147.51204750320997,
615022,Sheffield,3.5662,1195,-41.38388042658016,146.33220867900278,
615023,Smithton,9.0729,3282,-40.85043729477548,145.12037547204244,
615024,Snug,2.5554,1843,-43.07218943214334,147.2602505851695,
615025,Sorell,4.9075,3180,-42.78188974090999,147.5573659851109,
615026,St Helens,4.6295,1573,-41.33433709323548,148.2584067658411,
615027,Westbury,5.4904,1666,-41.52928943076421,146.84024751864914,
621001,Bagdad (L),0.7504,501,-42.59985013842195,147.2192837911868,
621002,Bicheno (L),3.0507,797,-41.8711260833464,148.29360809509603,
621003,Campania (L),0.9621,608,-42.66572838878484,147.42031072815965,
621004,Campbell Town (L),6.0845,823,-41.92787628626549,147.49346712363973,
621005,Carrick (L),1.392,503,-41.5322953783465,147.01053898626049,
621006,Clifton Beach (L),7.356,618,-42.98002293395261,147.52852640876796,
621007,Cremorne (L),0.4523,577,-42.95587452625612,147.53028327844595,
621008,Cressy (L),1.2147,668,-41.68632508969015,147.0793523160593,
621009,Currie (L),4.1444,659,-39.925657504085606,143.85132453813742,
621010,Dover (L),4.0399,521,-43.31920115770659,147.002595753221,
621011,Electrona (L),3.5581,601,-43.05397149702527,147.25651915818747,
621012,Fern Tree (L),7.8544,763,-42.93264515666664,147.26402159613082,
621013,Geeveston (L),3.0818,658,-43.16974958674332,146.92160948167415,
621014,Gravelly Beach (L),5.9926,641,-41.282611863171326,146.9635529535326,
621015,Grindelwald (L),5.9171,1037,-41.35146481155451,147.00523958082104,
621016,Howden (L),3.9684,717,-43.02045768832488,147.29911077195445,
621017,Low Head (L),1.4237,507,-41.067966242428206,146.80090219355807,
621018,Oatlands (L),1.5575,562,-42.303241886891726,147.3689396604973,
621019,Orford (L),4.5037,623,-42.55493406951851,147.8803921299503,
621020,Railton (L),4.0112,887,-41.34364905648068,146.42507876028156,
621021,Ranelagh (L),2.0431,1058,-43.01140975671282,147.0355658522405,
621022,Richmond (L) (Tas.),1.0963,934,-42.73472727095291,147.4395441341912,
621023,Rosebery (L),5.6113,749,-41.7772446283839,145.5312545262987,
621024,Scamander (L),2.4362,639,-41.4559386219433,148.2605698893585,
621025,South Arm (L),0.8519,691,-43.029927945825456,147.4136567654396,
621026,Stanley (L),1.8874,504,-40.76406113892792,145.29391395265026,
621027,Stieglitz (L),2.7219,724,-41.32586255831365,148.2971374719355,
621028,Strahan (L),4.5218,634,-42.15356529030692,145.3274875422028,
621029,Sulphur Creek (L),0.6194,631,-41.09462433780997,146.02501037708237,
621030,Swansea (L),1.8666,711,-42.12971922549303,148.07460719839898,
621031,Triabunna (L),2.5193,722,-42.50556767521357,147.91569425452786,
621032,Zeehan (L),2.508,702,-41.88969081100287,145.34000323610942,
622001,Binalong Bay (L),1.0139,247,-41.25353164258188,148.30695400175622,
622002,Bothwell (L),9.197,379,-42.38989030141985,147.0097637491503,
622003,Bracknell (L),1.4187,392,-41.650497819262256,146.93470642319886,
622004,Collinsvale (L),2.0674,186,-42.84013896625833,147.1950940610788,
622005,Dilston (L),3.1644,316,-41.32779676704546,147.05724999121043,
622006,Dunalley (L),2.5749,304,-42.88682087078344,147.81145050268677,
622007,Eaglehawk Neck (L),10.079,391,-43.0239051258218,147.91570389079834,
622008,Fingal (L),4.5698,350,-41.64402092103037,147.97793169253342,
622009,Forth (L),1.3587,398,-41.18936916894736,146.2491154196313,
622010,Franklin (L),0.7021,444,-43.090083606052026,147.00936992021994,
622011,Gawler (L) (Tas.),5.1238,277,-41.186332866579946,146.16561403319582,
622012,Heybridge (L),0.9666,339,-41.07947180408876,145.99150576715562,
622013,Hillwood (L),6.5672,454,-41.2403959069531,146.99386359242644,
622014,Kempton (L),1.0182,371,-42.5308363581714,147.19951386315392,
622015,Kettering (L),1.9876,408,-43.12663754709536,147.23940813561612,
622016,Lilydale (L),1.36,307,-41.25471922720274,147.2158008666515,
622017,Mole Creek (L),1.0157,216,-41.5586365984982,146.406697013785,
622018,Nubeena (L),1.7788,362,-43.09971349616704,147.74494163221303,
622019,Opossum Bay (L),4.6425,383,-42.989664967283,147.40733719528626,
622020,Ridgley (L),0.9043,401,-41.14532905193655,145.83702925030525,
622021,Ross (L),2.5753,291,-42.03214537745648,147.49826458819368,
622022,Sisters Beach (L),2.6002,481,-40.91738258986706,145.55124806412377,
622023,St Marys (L),2.371,494,-41.583168006168655,148.18696105254276,
622024,Swan Point (L),1.7482,300,-41.26134654574571,146.96436120444653,
622025,Tullah (L),0.9947,196,-41.73940397447593,145.6182137801276,
622026,Waratah (L),3.8133,235,-41.44822113135756,145.5395397261538,
622027,White Beach (L),4.3215,305,-43.11930278951214,147.7251203458627,
703001,Darwin,240.3244,122207,-12.443612532765576,130.93417918952449,Northern Territory
712001,Alice Springs,85.5555,24855,-23.757222422328176,133.8904474670459,
714001,Katherine,17.2758,5980,-14.463505906553324,132.27646102641873,
715001,Galiwinku,4.8496,2199,-12.024483672431115,135.57286801567275,
715002,Gunbalanya (Oenpelli),35.8199,1153,-12.323607757961252,133.04236072095162,
715003,Maningrida,11.0551,2518,-12.056676935309344,134.23719172369942,
715004,Milingimbi,4.4443,1097,-12.101162084579231,134.91071042889666,
715005,Ngukurr,12.0357,1088,-14.732559805760522,134.74409964496004,
715006,Nhulunbuy,7.647,3267,-12.181431494426269,136.77700196002738,
715007,Tennant Creek,8.5586,2949,-19.64362546919586,134.1884981490034,
715008,Wadeye,20.8379,1924,-14.244106676449618,129.5163254725949,
715009,Wurrumiyanga (Nguiu),10.0684,1421,-11.757849955425472,130.6245142775019,
721001,Alyangula (L),2.1487,751,-13.84874435007089,136.4190220780988,
721002,Angurugu (L),1.5128,883,-13.981191742993278,136.4612085132409,
721003,Borroloola (L),12.5634,755,-16.07034206973978,136.30865864082128,
721004,Daguragu - Kalkarindji (L),50.4071,575,-17.422385368655153,130.80587874533865,
721005,Gapuwiyak (L),11.9273,705,-12.505574937418228,135.795428342943,
721006,Hermannsburg (L),13.3095,551,-23.93802011043292,132.79600778389354,
721007,Howard Springs (L),3.1229,569,-12.488861766379529,131.05315820249473,
721008,Humpty Doo (L),7.8906,660,-12.577182922883823,131.09484478638248,
721009,Jabiru (L),13.5083,755,-12.669372431922968,132.8370021185364,
721010,Lajamanu (L),6.7088,653,-18.332401041399656,130.6402906751369,
721011,Minyerri (L),2.9072,650,-15.22543779359296,134.0797815595867,
721012,Numbulwar (L),5.2003,681,-14.27385488810369,135.72651375547932,
721013,Ramingining (L),28.2201,814,-12.328867415782256,134.92601581654938,
721014,Santa Teresa (Ltyentye Purte) (L),13.2761,603,-24.127053770269416,134.3823848625524,
721015,Wugular (Beswick) (L),2.744,542,-14.55801878574234,133.11507766804291,
721016,Yirrkala (L),8.4278,657,-12.247805471926736,136.88429873980203,
721017,Yuendumu (L),10.3293,740,-22.255846602108463,131.79285933287574,
721018,Yulara (L),103.1173,853,-25.206899902245848,130.9700563102999,
722001,Adelaide River (L),8.5802,243,-13.236334473496274,131.11076337957542,
722002,Ali Curung (L),443.1496,394,-21.01987624697484,134.32484792413808,
722003,Alpurrurulam (L),9.9926,350,-20.98174576709224,137.8373603232279,
722004,Amoonguna (L),5.5884,229,-23.768465429951554,133.9306652522888,
722005,Ampilatwatja (L),28.2769,439,-21.66430330439753,135.2469203540818,
722006,Apatula (Finke) (L),28.7808,191,-25.57314633386867,134.57798265462662,
722007,Areyonga (L),6.9813,236,-24.08506306939108,132.27262296165745,
722008,Atitjere (L),7.0143,204,-22.991355300422832,134.927809990685,
722009,Barunga (L),7.4509,337,-14.526638845535423,132.86742470814437,
722010,Batchelor (L),10.2782,371,-13.053120382343195,131.03029702387866,
722011,Binjari (L),2.8065,240,-14.55010919057152,132.18416560898106,
722012,Bulman - Weemol (L),13.8936,263,-13.659271016334108,134.31347479215634,
722013,Canteen Creek (L),1.1999,147,-20.640265417312257,135.58650796354897,
722014,Elliott (L),2.996,287,-17.55515444063972,133.5437104146764,
722015,Gunyangara (L),2.8863,241,-12.216983501272788,136.70458468147228,
722016,Ilparpa (L),3.2912,424,-23.75476256055345,133.82017645978,
722017,Jilkminggan (L),6.0984,263,-14.96147773072792,133.2928419508017,
722018,Kaltukatjara (Docker River) (L),36.8818,229,-24.872198260689967,129.0958035382091,
722019,Laramba (L),5.0806,189,-22.543436364154267,132.7623589572499,
722020,Mataranka (L),35.6541,327,-14.926823677874491,133.07722166999335,
722021,Milikapiti (L),11.4786,414,-11.419194676427606,130.65616634527984,
722022,Minjilang (L),11.4327,265,-11.149276377142284,132.559321584749,
722023,Mutitjulu (L),2.5165,296,-25.35069538026032,131.06735966199864,
722024,Nauiyu Nambiyu (Daly River) (L),4.2949,350,-13.742509981741962,130.69554695148733,
722025,Nganmarriyanga (Palumpa) (L),46.3918,364,-14.334978583888466,129.88349533615687,
722026,Nyirripi (L),8.2144,251,-22.64924246397431,130.5638649408844,
722027,Papunya (L),4.739,438,-23.20479438061284,131.91312757652236,
722028,Pine Creek (L),402.0523,318,-13.823588899985706,131.82619260443323,
722029,Pirlangimpi (L),11.8509,317,-11.39210311139207,130.42171340061324,
722030,Robinson River (Mungoorbada) (L),1.1406,180,-16.758528229842575,136.982765943835,
722031,Timber Creek (L),159.6701,278,-15.661551533633668,130.4960337227997,
722032,Titjikala (L),3.8542,196,-24.68023069353597,134.07510867809313,
722033,Umbakumba (L),6.871,419,-13.865423325792037,136.79660468489786,
722034,Wagait Beach - Mandorah (L),4.9118,422,-12.437065872710736,130.74985109847677,
722035,Walungurru (Kintore) (L),8.2003,420,-23.273029663565907,129.38541821103664,
722036,Warruwi (L),15.8586,432,-11.657863461913085,133.3782538995693,
722037,Willowra (L),13.7451,222,-21.263196093359408,132.61910895034652,
722038,Wutunugurra (L),0.9976,143,-20.462299796500265,135.25048803837538,
722039,Yarralin (L),150.6986,283,-16.45257286758383,130.841914707355,
722040,Yuelamu (L),26.6195,149,-22.26174445762985,132.19941815672368,
802001,Canberra - Queanbeyan (Canberra Part),392.9671,452670,-35.30271192134238,149.106640550707,Australian Capital Territory
822001,Hall (L),1.7392,298,-35.17007912641637,149.0672265851998,
822002,Uriarra Village (L),0.918,309,-35.29630630906288,148.9246518784877,
915001,Flying Fish Cove,7.8663,1355,-10.433550886834416,105.67399355656605,
921001,Norfolk Island (L),20.7209,1739,-29.036848968074818,167.9656499377465,
922001,Home Island (L),0.9032,432,-12.117044550451451,96.89682802414728,
922002,Jervis Bay (L),5.7341,128,-35.13924399994262,150.70007267694294,
922003,West Island (L),5.9276,147,-12.173926822922464,96.83119404125208,
