UCL_CODE_2021,name,area_sqkm,population,lat,lon,state,chargers_5km,chargers_10km,chargers_20km
321097,Sunshine Acres (L),12.3651,1009,-25.358133494675297,152.78770381700176,Unspecified,0,1,1
321099,Tara (L),4.8528,728,-27.276492389525085,150.45789677332718,Unspecified,0,0,0
321100,Taroom (L),4.4097,578,-25.64207128919834,149.80170641130525,Unspecified,0,0,0
321101,Texas (L),4.5045,707,-28.851903369113813,151.17637473535805,Unspecified,0,0,0
321102,Thagoona (L),2.2695,765,-27.6236220494738,152.62739534209703,Unspecified,0,2,5
321103,The Palms (L),11.9653,1076,-26.192156820022376,152.58969262029,Unspecified,0,3,3
321104,Tieri (L),1.8959,724,-23.03349586726106,148.34769858974803,Unspecified,0,0,0
321105,Tolga - West (L),5.8012,1410,-17.204625514910564,145.45168181649964,Unspecified,0,0,0
321106,Tolga (L),2.6683,1277,-17.217238504211217,145.47742910129713,Unspecified,0,0,0
321107,Toorbul (L),3.0581,701,-27.04624752596466,153.10236070100663,Unspecified,0,0,3
321108,Wangan (L),0.5132,567,-17.57433238881085,146.0099167965932,Unspecified,0,1,1
321109,Winton (L),4.1332,856,-22.38505791316445,143.0428682987151,Unspecified,1,1,1
321110,Witta (L),5.5192,904,-26.707336085010272,152.81736709653208,Unspecified,0,0,2
321111,Wonga Beach (L),1.7613,860,-16.351146427950383,145.41364710275977,Unspecified,0,0,1
321112,Woorabinda (L),219.5151,1019,-24.13593451280873,149.44618329643973,Unspecified,0,0,0
321113,Yabulu (L),2.4375,651,-19.20083950025718,146.5886527271098,Unspecified,0,0,0
321114,Yarraman (L),2.9467,932,-26.842645349148537,151.98435381926103,Unspecified,0,0,0
322024,Cabbage Tree Point (L),0.552,500,-27.73657713957309,153.3555127303863,Unspecified,0,0,5
322036,Donnybrook (L) (Qld),0.5964,500,-27.00453762181493,153.06910280377622,Unspecified,0,0,3
401001,Adelaide,854.2792,1245011,-34.92029906049121,138.58865963537292,South Australia,18,40,50
412001,Gawler (SA),47.0853,28562,-34.5997189771124,138.7347997936416,Unspecified,2,2,4
412002,Mount Barker (SA),29.0637,21554,-35.07264497235566,138.8727617125441,Unspecified,1,1,4
412003,Mount Gambier,32.8804,26734,-37.82482582037592,140.78081481836855,Unspecified,2,2,2
412004,Whyalla,32.1004,20880,-33.036993232830234,137.5339442309728,Unspecified,3,3,3
413001,Crafers - Bridgewater,49.0674,15783,-35.010956322796225,138.72706186872054,Unspecified,2,3,43
413002,Murray Bridge,38.5251,17457,-35.120536048206446,139.2763465021399,Unspecified,2,2,3
413003,Port Augusta,31.7726,12788,-32.49534865675017,137.7925779824203,Unspecified,3,3,3
413004,Port Lincoln,40.3378,14404,-34.723437252854424,135.8699708067196,Unspecified,0,0,0
413005,Port Pirie,33.3497,13708,-33.2015908256267,138.0034284598642,Unspecified,1,1,1
413006,Victor Harbor,22.9972,16709,-35.54522981923392,138.6285543057652,Unspecified,4,4,5
414001,Goolwa,28.9155,8756,-35.50349883290097,138.80127272663364,Unspecified,1,1,5
414002,Nairne,4.639,5082,-35.03449191719761,138.91136693689523,Unspecified,0,2,4
414003,Naracoorte,16.3835,5223,-36.965285462521,140.73758686637015,Unspecified,1,1,1
414004,Nuriootpa,8.1761,6204,-34.46692555120981,138.99275738530275,Unspecified,3,4,4
414005,Strathalbyn,10.4779,6429,-35.25628108105286,138.89226169221857,Unspecified,1,1,2
415001,Angaston,12.8792,2184,-34.50321339633624,139.04533823435708,Unspecified,0,4,4
415002,Angle Vale,14.0604,4088,-34.63629297443397,138.65152836159467,Unspecified,0,2,5
415003,Balaklava,5.034,1956,-34.14957283402263,138.4177880600827,Unspecified,0,0,0
415004,Balhannah,4.3713,1660,-34.98682144163107,138.8370415348675,Unspecified,0,2,14
415005,Barmera,3.319,1895,-34.24853487688513,140.46905742591687,Unspecified,0,0,1
415006,Berri,12.0822,4143,-34.2770631449123,140.6077100982808,Unspecified,1,1,1
415007,Bordertown,8.4154,2840,-36.31161009065701,140.76827151690296,Unspecified,2,2,2
415008,Ceduna,13.4188,2290,-32.13288764543039,133.68447736487852,Unspecified,2,2,2
415009,Clare,12.6574,3379,-33.839632134278666,138.61376107970634,Unspecified,1,1,1
415010,Coober Pedy,30.5019,1437,-29.01119922770715,134.77419494458897,Unspecified,0,0,0
415011,Crystal Brook,4.5072,1322,-33.35378376832507,138.20577728239948,Unspecified,0,0,0
415012,Freeling,2.6202,2516,-34.45441185766474,138.81243549256212,Unspecified,0,0,6
415013,Hahndorf,2.8033,2313,-35.02641727645696,138.80818352460278,Unspecified,1,3,12
415014,Jamestown,5.1626,1389,-33.20400574872645,138.607857496497,Unspecified,0,0,0
415015,Kadina,11.5036,4666,-33.964413165448114,137.70670873194024,Unspecified,0,0,0
415016,Kapunda,4.9775,2633,-34.33722714634684,138.91593851082814,Unspecified,0,0,3
415017,Kingscote,6.089,1915,-35.66116428018354,137.6208918503749,Unspecified,1,1,3
415018,Kingston SE,9.2056,1637,-36.83556374691804,139.84858719618373,Unspecified,1,1,1
415019,Lewiston,14.005,2174,-34.60457831681648,138.5989422391848,Unspecified,0,0,5
415020,Lobethal,3.798,2174,-34.90034530419812,138.87988635573876,Unspecified,0,1,8
415021,Loxton,12.2171,3947,-34.44937200107053,140.57612500332854,Unspecified,0,0,1
415022,Lyndoch,2.1431,1883,-34.601035526072565,138.88083940410772,Unspecified,0,0,6
415023,Maitland (SA),3.2475,1079,-34.37447572305022,137.67181939583747,Unspecified,0,0,0
415024,Mannum,8.7182,2537,-34.90814857200321,139.30444766181293,Unspecified,0,0,0
415025,McLaren Flat,0.7598,1175,-35.20697572834767,138.58810917285612,Unspecified,1,1,1
415026,McLaren Vale,2.8936,3277,-35.217395903596895,138.54264084377513,Unspecified,1,1,1
415027,Meadows,1.7043,1126,-35.18067970940184,138.7586716874742,Unspecified,0,0,5
415028,Middleton,2.0175,1057,-35.51238090505513,138.71854634869345,Unspecified,0,3,5
415029,Millicent,19.8579,4760,-37.59524193051229,140.33586780153618,Unspecified,0,0,0
415030,Moonta,19.5779,4627,-34.06803202621072,137.5782679449769,Unspecified,0,0,0
415031,Mount Compass,2.2215,1232,-35.35286787869779,138.61004129644985,Unspecified,0,0,1
415032,Normanville,7.077,2262,-35.444554282676535,138.318100583971,Unspecified,2,2,2
415033,Paringa,2.0659,1026,-34.176457849979364,140.7857738807224,Unspecified,0,0,0
415034,Penola,3.5434,1376,-37.376869649662375,140.8332133510862,Unspecified,0,0,0
415035,Peterborough,5.6711,1428,-32.97203430492283,138.838606803001,Unspecified,0,0,0
415036,Port Broughton,2.5689,1116,-33.60188434500241,137.93311991520582,Unspecified,0,0,0
415037,Renmark,9.9875,4703,-34.17582098774856,140.747596978881,Unspecified,0,0,1
415038,Robe,9.1357,1156,-37.17142082263135,139.7674697895537,Unspecified,1,1,1
415039,Roxby Downs,3.8294,3671,-30.56392862983984,136.90030924914643,Unspecified,0,0,0
415040,Tailem Bend,5.8325,1412,-35.255497059550656,139.4576021343077,Unspecified,1,2,2
415041,Tanunda,8.9965,4394,-34.53127754450576,138.95874186859436,Unspecified,1,4,4
415042,Tumby Bay,2.19,1511,-34.38062486780908,136.10192462022405,Unspecified,0,0,0
415043,Two Wells,19.8649,2947,-34.61461947718213,138.52990369996962,Unspecified,0,0,3
415044,Virginia,3.3512,1687,-34.67131128569258,138.55629653390184,Unspecified,0,0,7
415045,Waikerie,2.5052,1670,-34.18286988319512,139.98448449880388,Unspecified,2,2,2
415046,Wallaroo,12.5291,4241,-33.92775751197688,137.63811071012358,Unspecified,0,0,0
415047,Williamstown,3.7899,2238,-34.668118039121445,138.88248208242754,Unspecified,0,0,3
415048,Willunga,2.7175,2300,-35.271690185866056,138.5542133821223,Unspecified,0,1,1
415049,Woodside,1.6528,1890,-34.95011434842412,138.87968812501555,Unspecified,1,1,6
421001,Ardrossan (L),2.5378,1188,-34.42239515124179,137.91627086223457,Unspecified,1,1,1
421002,Beachport (L),3.0889,530,-37.481657630505126,140.00837799625504,Unspecified,0,0,0
421003,Birdwood (L),1.4224,932,-34.81987292278851,138.9586055465292,Unspecified,0,0,1
421004,Burra (L),3.8046,922,-33.67413051333338,138.930692063452,Unspecified,0,0,0
421005,Cleve (L),5.8035,796,-33.70272246411566,136.49383468074382,Unspecified,0,0,0
421006,Cockatoo Valley (L),3.6939,688,-34.6144881525575,138.8350275532065,Unspecified,0,2,6
421007,Coffin Bay (L),4.1888,667,-34.625011238810515,135.46588146833693,Unspecified,0,0,0
421008,Cowell (L),5.3187,1004,-33.67996776701107,136.92144574410275,Unspecified,1,1,1
421009,Cummins (L),2.2621,748,-34.26837831296336,135.7270572589884,Unspecified,0,0,0
421010,Echunga (L),1.1525,630,-35.09737247884833,138.79237857237857,Unspecified,0,1,4
421011,Eudunda (L),2.9227,601,-34.172640417372115,139.08686436419077,Unspecified,0,0,0
421012,Gladstone (L) (SA),2.8826,623,-33.27062621052377,138.35344698700666,Unspecified,0,0,0
421013,Greenock (L),1.3173,1045,-34.45705000358915,138.9271704047487,Unspecified,1,4,4
421014,Gumeracha (L),1.0422,721,-34.823433185504165,138.88712678636438,Unspecified,0,0,4
421015,Hamley Bridge (L),0.8426,615,-34.35678538835154,138.68278989075495,Unspecified,0,0,0
421016,Houghton (L),3.0722,511,-34.82958341020348,138.75777551410064,Unspecified,0,3,37
421017,Kanmantoo (L),0.8093,511,-35.07406682288367,139.01166667498663,Unspecified,0,0,2
421018,Keith (L),7.2836,1140,-36.09873714793094,140.35732844168453,Unspecified,2,2,2
421019,Kimba (L),18.232,608,-33.13567607404343,136.41215668027613,Unspecified,3,3,3
421020,Lameroo (L),2.7742,567,-35.3265872309726,140.51514626308966,Unspecified,0,0,0
421021,Laura (L) (SA),1.452,522,-33.18344993995489,138.30147896607815,Unspecified,0,0,0
421022,Macclesfield (L),2.2961,977,-35.1738537725431,138.83582949948584,Unspecified,0,0,3
421023,Mallala (L),1.4964,887,-34.436782442809786,138.50421859034623,Unspecified,0,0,0
421024,Meningie (L),5.7809,860,-35.69079604982637,139.33788616888043,Unspecified,0,0,0
421025,Milang (L),2.44,831,-35.40428645506864,138.96841658593272,Unspecified,0,0,2
421026,Minlaton (L),3.08,759,-34.769199958673404,137.59635262393118,Unspecified,1,1,1
421027,Mount Pleasant (L),0.8233,618,-34.77541906741724,139.0467101851467,Unspecified,0,0,0
421028,One Tree Hill (L),0.7024,543,-34.71614667081301,138.7663873540858,Unspecified,0,2,6
421029,Orroroo (L),2.4622,516,-32.73128571795869,138.6168239127662,Unspecified,0,0,0
421030,Pinnaroo (L),4.101,575,-35.25973217098436,140.91106915127705,Unspecified,0,0,0
421031,Port MacDonnell (L),3.5985,660,-38.0509459551508,140.6925372154504,Unspecified,0,0,0
421032,Port Wakefield (L),2.1202,593,-34.183343690721046,138.15534193018706,Unspecified,0,0,0
421033,Pukatja (Ernabella) (L),8.4778,519,-26.282478061386296,132.13511314593225,Unspecified,0,0,0
421034,Quorn (L),20.9209,1150,-32.34521965877578,138.0445232911824,Unspecified,0,0,0
421035,Riverton (L),1.6317,795,-34.15834434480582,138.74586472493644,Unspecified,0,0,0
421036,Roseworthy (L),2.8365,987,-34.533332367567176,138.74570970540145,Unspecified,0,2,3
421037,Streaky Bay (L),2.9556,967,-32.79808299128263,134.2098544473019,Unspecified,2,2,2
421038,Uraidla - Summertown (L),3.9221,931,-34.9603937061552,138.74364275071423,Unspecified,1,6,44
421039,Wasleys (L),1.4108,661,-34.47425907000165,138.68356757942422,Unspecified,0,0,2
421040,Willyaroo (L),6.7063,661,-35.2807280366073,138.9122771843194,Unspecified,1,1,1
421041,Wudinna (L),3.1886,516,-33.04747100768985,135.45843743872933,Unspecified,1,1,1
421042,Yankalilla (L),3.3627,795,-35.45596403900898,138.34337437882212,Unspecified,2,2,2
421043,Yorketown (L),1.5157,667,-35.017861479849394,137.60732545360818,Unspecified,1,1,1
501001,Perth (WA),1720.3492,2043762,-32.03883324893168,115.87232759053676,Western Australia,14,45,104
511001,Bunbury,117.4,75196,-33.33902593252849,115.67565625611417,Unspecified,3,4,4
512001,Albany,88.4708,31128,-34.996894605879056,117.87733156737602,Unspecified,5,5,6
512002,Busselton,50.0409,27233,-33.663838987085875,115.32582503709558,Unspecified,3,3,3
512003,Geraldton,64.5403,32717,-28.770788904037843,114.64670867919013,Unspecified,3,4,4
512004,Kalgoorlie - Boulder,62.458,29068,-30.759313350086707,121.46064628046122,Unspecified,5,5,5
513001,Broome,50.0425,14660,-17.944717662884635,122.22299081455522,Unspecified,4,4,4
513002,Esperance,30.0675,10218,-33.84397480372244,121.89307277263504,Unspecified,6,6,6
513003,Karratha,118.8601,17013,-20.750100863417728,116.8143947535264,Unspecified,3,3,3
513004,Port Hedland,108.8326,15298,-20.359455377421213,118.62445893419184,Unspecified,1,2,2
513005,Yanchep,13.7668,11009,-31.542959350145285,115.64264399404956,Unspecified,2,4,7
514001,Collie,19.3391,7184,-33.356227718303536,116.16293602122956,Unspecified,1,1,2
514002,Dunsborough,17.835,7182,-33.61034811591654,115.0984894142788,Unspecified,1,1,2
514003,Margaret River,9.9123,7430,-33.95786528652892,115.074700685753,Unspecified,7,10,11
514004,Northam,26.7836,6679,-31.65256010196501,116.66544616205243,Unspecified,3,3,4
515001,Augusta,9.7432,1211,-34.325868047385974,115.15320284566988,Unspecified,1,1,1
515002,Binningup,4.1488,1271,-33.158294785080024,115.69085190889614,Unspecified,0,1,6
515003,Bridgetown,12.7149,2300,-33.95832830299182,116.11997597029226,Unspecified,1,1,1
515004,Bullsbrook,10.6174,2225,-31.666076562761056,116.02567100270348,Unspecified,0,0,8
515005,Capel,4.7239,2402,-33.553880304621,115.56395015351907,Unspecified,0,0,0
515006,Carnarvon,15.7882,4162,-24.8752527183141,113.66456922314762,Unspecified,5,5,5
515007,Cowaramup,3.9232,2119,-33.84999653698256,115.0972212199156,Unspecified,0,1,12
515008,Dampier,3.5535,1282,-20.664095253547355,116.71084359751232,Unspecified,0,0,3
515009,Denmark,12.4278,2944,-34.967657344587124,117.35297565484711,Unspecified,2,2,2
515010,Derby,22.3537,3009,-17.329199159185293,123.66213590245182,Unspecified,2,3,3
515011,Donnybrook (WA),5.8926,2786,-33.577046926204005,115.81994325132452,Unspecified,1,1,1
515012,Drummond Cove,1.8117,2219,-28.67465573127393,114.61553280736425,Unspecified,0,0,4
515013,Exmouth,12.3032,2806,-21.94826105094799,114.1268651843321,Unspecified,2,2,2
515014,Fitzroy Crossing,12.9429,1022,-18.19453655441826,125.5693965614545,Unspecified,3,3,3
515015,Harvey,6.2086,2797,-33.0800246350304,115.90339105065296,Unspecified,1,1,2
515016,Jurien Bay,9.6977,1600,-30.304722908311494,115.04745206313396,Unspecified,2,2,2
515017,Kalbarri,4.063,1270,-27.710252956618746,114.1703038416974,Unspecified,2,2,2
515018,Kambalda West,4.3165,1660,-31.21184217819468,121.6231474960266,Unspecified,0,0,0
515019,Katanning,15.8883,3641,-33.68310186764883,117.55061686514178,Unspecified,2,2,2
515020,Kununurra,6.861,4515,-15.77316082638504,128.74139927287175,Unspecified,2,2,2
515021,Little Grove,7.0593,1655,-35.075454060818615,117.86964693516536,Unspecified,0,5,6
515022,Manjimup,16.1522,4138,-34.24538994982253,116.15206862336524,Unspecified,2,2,2
515023,Merredin,13.2632,2384,-31.483170199447404,118.26631431662209,Unspecified,6,6,6
515024,Moora,9.7101,1591,-30.64066378111885,115.9988336155069,Unspecified,1,1,1
515025,Mount Barker (WA),6.7988,1898,-34.627895145083976,117.66511019471712,Unspecified,0,0,0
515026,Mundijong,8.3652,2284,-32.29317466230729,115.99278493512736,Unspecified,0,3,15
515027,Narrogin,9.493,3745,-32.93952290035353,117.17724186936589,Unspecified,4,4,4
515028,Newman,13.437,4239,-23.365680419449003,119.73694455677524,Unspecified,0,0,0
515029,Paraburdoo,3.2897,1319,-23.20130492431086,117.66580788565275,Unspecified,1,1,1
515030,Pinjarra,13.9426,3883,-32.62062660880855,115.86354317044632,Unspecified,0,1,8
515031,Port Denison - Dongara,12.0089,2841,-29.249213837857507,114.9291155031417,Unspecified,1,1,1
515032,Serpentine,7.6214,1485,-32.37412674843009,115.97148768310396,Unspecified,0,1,8
515033,Tom Price,4.0637,2874,-22.6885034256928,117.78895347164112,Unspecified,2,2,2
515034,Two Rocks,4.3761,2853,-31.498615065858708,115.59675190193454,Unspecified,0,2,7
515035,Wagin,9.9953,1311,-33.31011979365009,117.3495023083396,Unspecified,1,1,1
515036,Waroona,4.6771,2368,-32.84466709898886,115.9289313127537,Unspecified,0,0,0
515037,Wickham,2.6501,2016,-20.677867947238315,117.1404531813468,Unspecified,0,0,0
515038,York,17.4141,2399,-31.8734518635717,116.77742037486426,Unspecified,1,1,2
521001,Allanson (L),2.3629,515,-33.334343480302664,116.09110928291392,Unspecified,0,1,1
521002,Bakers Hill (L),12.7966,792,-31.74383733920817,116.45089330321322,Unspecified,0,0,0
521003,Beverley (L),6.8146,869,-32.10572771091001,116.9287651466778,Unspecified,2,2,2
521004,Bidyadanga (La Grange) (L),21.5363,593,-18.682329299360088,121.79060441132596,Unspecified,0,0,2
521005,Boddington - Ranford (L),4.7692,1129,-32.79907369697664,116.47780489334023,Unspecified,2,2,2
521006,Boyanup (L),3.3703,878,-33.48132415351136,115.7266290586391,Unspecified,0,0,4
521007,Boyup Brook (L),2.6316,540,-33.83468380984456,116.3877877356432,Unspecified,0,0,0
521008,Brookton (L),3.6598,532,-32.37308621098949,117.01238729471748,Unspecified,2,2,2
521009,Bruce Rock (L),2.3968,564,-31.878050003952573,118.14920095641004,Unspecified,0,0,0
521010,Brunswick (L),1.8521,807,-33.25694174380004,115.83626350166593,Unspecified,0,1,4
521011,Burekup (L),0.8823,591,-33.31282196704501,115.81466190792072,Unspecified,0,2,4
521012,Cape Burney (L),18.8666,538,-28.86792513083791,114.64894816274293,Unspecified,0,1,4
521013,Chidlow (L),2.4614,907,-31.858518637798014,116.26980164649976,Unspecified,0,0,3
521014,Coolgardie (L),6.6901,763,-30.955111346399843,121.16113345942163,Unspecified,1,1,1
521015,Corrigin (L),4.569,625,-32.329441710491444,117.87652845241344,Unspecified,1,1,1
521016,Cunderdin (L),3.7026,661,-31.656066625040328,117.238619969237,Unspecified,0,0,0
521017,Dalwallinu (L),4.0529,713,-30.27755760301192,116.65950069199806,Unspecified,2,2,2
521018,Dardanup (L),1.0077,545,-33.40003037580176,115.75666004124386,Unspecified,0,1,4
521019,Denham (L),1.6937,723,-25.92393211175266,113.53539353926838,Unspecified,2,3,3
521020,Gabbadah (L),65.3491,764,-31.2920123939871,115.5059894954338,Unspecified,0,1,1
521021,Gingin (L),9.4781,902,-31.34645897454257,115.9111685660634,Unspecified,2,2,4
521022,Gnarabup - Prevelly (L),4.5753,723,-33.986960078785735,114.99651946371908,Unspecified,0,7,10
521023,Gnowangerup (L),3.7885,568,-33.93800289210908,118.00343919254776,Unspecified,0,0,0
521024,Halls Creek (L),45.1727,1605,-18.224986404810643,127.67355652563138,Unspecified,3,3,3
521025,Hopetoun (L) (WA),4.0478,783,-33.940301638400044,120.12077664314174,Unspecified,0,0,0
521026,Jarrahdale (L),3.0072,782,-32.34643330617241,116.0571194633907,Unspecified,1,1,3
521027,Kambalda East (L),25.717,802,-31.20476039269636,121.65584789164672,Unspecified,0,0,0
521028,Kellerberrin (L),5.2697,798,-31.62846604634764,117.71643101943512,Unspecified,0,0,0
521029,Kojonup (L),6.5046,878,-33.83037854089916,117.1671109196064,Unspecified,3,3,3
521030,Lancelin (L),2.1818,746,-31.01878471100224,115.3322705122923,Unspecified,3,3,3
521031,Leonora (L),3.9076,567,-28.88155877911612,121.32095008686656,Unspecified,0,0,0
521032,Meekatharra (L),1.6174,675,-26.595301647151583,118.4970783962183,Unspecified,0,0,0
521033,Mount Magnet (L),2.8098,576,-28.059100962516016,117.8515020315059,Unspecified,0,0,0
521034,Muchea (L),5.7128,762,-31.58254968283021,115.96881225630716,Unspecified,1,1,3
521035,Nannup (L),2.1325,538,-33.985722154859204,115.76321266129872,Unspecified,1,1,1
521036,Norseman (L),6.069,555,-32.195962904125075,121.7765738148708,Unspecified,2,2,2
521037,North Pinjarra (L),1.0064,989,-32.60158268895686,115.89456107152206,Unspecified,0,1,8
521038,Northampton (L),6.7535,821,-28.35328007699625,114.63503654313747,Unspecified,2,2,2
521039,Ocean Beach (L),2.3995,822,-34.99748865489876,117.33118737509731,Unspecified,0,2,2
521040,Onslow (L),14.3362,813,-21.658772677676964,115.11273434289495,Unspecified,1,1,1
521041,Pannawonica (L),27.6085,685,-21.634852937722435,116.3356700006468,Unspecified,0,0,0
521042,Pemberton (L),3.128,617,-34.44858529597851,116.03699918031955,Unspecified,2,2,3
521043,Peppermint Grove Beach (L),1.0976,518,-33.52474372165795,115.50871395022676,Unspecified,0,0,0
521044,Pingelly (L),11.4302,722,-32.52837062925693,117.08500572055507,Unspecified,0,0,2
521045,Quairading (L),2.4964,582,-32.01059724551908,117.4001773952662,Unspecified,1,1,1
521046,Roebourne (L),4.946,700,-20.76847431687688,117.1450838882759,Unspecified,0,0,0
521047,Southern Cross (L),1.9618,523,-31.22729544050597,119.327143282672,Unspecified,2,2,2
521048,Toodyay (L),3.5888,953,-31.54839092885248,116.45801545147565,Unspecified,1,1,1
521049,Warburton (L) (WA),21.5057,511,-26.14440383169506,126.58732744941491,Unspecified,0,0,0
521050,Wongan Hills (L),4.1672,725,-30.895867094474635,116.7221567635424,Unspecified,2,2,2
521051,Wundowie (L),4.5508,868,-31.76852068909512,116.38687427569567,Unspecified,0,0,0
521052,Wyndham (L),2.2361,745,-15.485466032985771,128.12160061741594,Unspecified,0,0,0
603001,Hobart,237.263,197451,-42.84646751793181,147.34894483735863,Tasmania,7,9,13
611001,Launceston,95.1084,80943,-41.43981004532897,147.1371488332136,Unspecified,6,6,6
612001,Burnie - Somerset,31.3407,20267,-41.063964813641896,145.89628718452198,Unspecified,1,1,1
612002,Devonport,32.1367,24591,-41.19598758754313,146.34610325867638,Unspecified,3,5,5
613001,Ulverstone,17.0585,12723,-41.1587890281524,146.18223689970233,Unspecified,0,0,3
614001,Dodges Ferry - Lewisham,12.9489,5219,-42.85243781934245,147.63026670221004,Unspecified,0,0,1
614002,New Norfolk,10.6963,6153,-42.7751670453944,147.05484745619972,Unspecified,1,1,3
614003,Wynyard,13.7551,5387,-40.98979165572711,145.7276490329337,Unspecified,0,0,1
615001,Beaconsfield,3.4244,1093,-41.19970040572909,146.81523658766622,Unspecified,0,0,2
615002,Beauty Point,2.6981,1231,-41.1571609357816,146.81629067382022,Unspecified,0,1,2
615003,Bridport,4.0531,1371,-40.99874771510188,147.38887851491282,Unspecified,1,1,1
615004,Cygnet,2.3141,1057,-43.16093208741844,147.07713948250435,Unspecified,1,1,3
615005,Deloraine,4.7395,2631,-41.52570352376311,146.65654986452444,Unspecified,1,2,4
615006,Evandale,2.4143,1058,-41.56958222742039,147.24926935943324,Unspecified,0,0,6
615007,Exeter (Tas.),7.7513,1092,-41.30837433658145,146.95899223165867,Unspecified,1,1,2
615008,George Town,6.8297,4408,-41.10643698877311,146.82827766503144,Unspecified,1,1,1
615009,Hadspen,2.267,2337,-41.50451731469639,147.06590971824912,Unspecified,0,5,8
615010,Huonville,5.8075,2071,-43.02272821423156,147.0520507270527,Unspecified,1,1,3
615011,Latrobe,6.3474,4456,-41.23498769077964,146.4211932661647,Unspecified,2,5,6
615012,Legana,14.164,4252,-41.36092866073348,147.05828542699095,Unspecified,0,1,7
615013,Longford,6.3096,3711,-41.601110927749744,147.12223608169353,Unspecified,0,0,6
615014,Margate,2.9859,2572,-43.03231608634397,147.26674026945437,Unspecified,0,2,11
615015,Midway Point,2.1245,3384,-42.79415523419313,147.52931364399925,Unspecified,0,0,8
615016,Penguin,4.6726,3330,-41.11985883573238,146.06994836180596,Unspecified,0,0,1
615017,Perth (Tas.),2.9205,3233,-41.57127129280791,147.17042757065292,Unspecified,0,0,6
615018,Port Sorell,9.6083,3869,-41.148507838715545,146.53574148304816,Unspecified,0,0,5
615019,Primrose Sands,7.6896,1209,-42.88584739313102,147.669453104917,Unspecified,0,0,1
615020,Queenstown,3.0535,1772,-42.08607452879505,145.5506602578716,Unspecified,1,1,1
615021,Scottsdale,3.0266,1979,-41.15816100408571,147.51204750320997,Unspecified,1,1,2
615022,Sheffield,3.5662,1195,-41.38388042658016,146.33220867900278,Unspecified,1,1,3
615023,Smithton,9.0729,3282,-40.85043729477548,145.12037547204244,Unspecified,0,0,0
615024,Snug,2.5554,1843,-43.07218943214334,147.2602505851695,Unspecified,0,0,6
615025,Sorell,4.9075,3180,-42.78188974090999,147.5573659851109,Unspecified,0,0,1
615026,St Helens,4.6295,1573,-41.33433709323548,148.2584067658411,Unspecified,1,1,1
615027,Westbury,5.4904,1666,-41.52928943076421,146.84024751864914,Unspecified,2,2,3
621001,Bagdad (L),0.7504,501,-42.59985013842195,147.2192837911868,Unspecified,0,1,3
621002,Bicheno (L),3.0507,797,-41.8711260833464,148.29360809509603,Unspecified,2,2,2
621003,Campania (L),0.9621,608,-42.66572838878484,147.42031072815965,Unspecified,0,0,2
621004,Campbell Town (L),6.0845,823,-41.92787628626549,147.49346712363973,Unspecified,1,1,1
621005,Carrick (L),1.392,503,-41.5322953783465,147.01053898626049,Unspecified,0,0,8
621006,Clifton Beach (L),7.356,618,-42.98002293395261,147.52852640876796,Unspecified,0,0,10
621007,Cremorne (L),0.4523,577,-42.95587452625612,147.53028327844595,Unspecified,0,0,11
621008,Cressy (L),1.2147,668,-41.68632508969015,147.0793523160593,Unspecified,0,0,0
621009,Currie (L),4.1444,659,-39.925657504085606,143.85132453813742,Unspecified,0,0,0
621010,Dover (L),4.0399,521,-43.31920115770659,147.002595753221,Unspecified,0,0,4
621011,Electrona (L),3.5581,601,-43.05397149702527,147.25651915818747,Unspecified,0,2,7
621012,Fern Tree (L),7.8544,763,-42.93264515666664,147.26402159613082,Unspecified,0,10,11
621013,Geeveston (L),3.0818,658,-43.16974958674332,146.92160948167415,Unspecified,1,1,3
621014,Gravelly Beach (L),5.9926,641,-41.282611863171326,146.9635529535326,Unspecified,1,1,1
621015,Grindelwald (L),5.9171,1037,-41.35146481155451,147.00523958082104,Unspecified,0,1,7
621016,Howden (L),3.9684,717,-43.02045768832488,147.29911077195445,Unspecified,1,2,11
621017,Low Head (L),1.4237,507,-41.067966242428206,146.80090219355807,Unspecified,1,1,1
621018,Oatlands (L),1.5575,562,-42.303241886891726,147.3689396604973,Unspecified,1,1,1
621019,Orford (L),4.5037,623,-42.55493406951851,147.8803921299503,Unspecified,0,1,3
621020,Railton (L),4.0112,887,-41.34364905648068,146.42507876028156,Unspecified,0,1,6
621021,Ranelagh (L),2.0431,1058,-43.01140975671282,147.0355658522405,Unspecified,1,1,3
621022,Richmond (L) (Tas.),1.0963,934,-42.73472727095291,147.4395441341912,Unspecified,0,0,9
621023,Rosebery (L),5.6113,749,-41.7772446283839,145.5312545262987,Unspecified,0,0,0
621024,Scamander (L),2.4362,639,-41.4559386219433,148.2605698893585,Unspecified,0,0,1
621025,South Arm (L),0.8519,691,-43.029927945825456,147.4136567654396,Unspecified,0,0,11
621026,Stanley (L),1.8874,504,-40.76406113892792,145.29391395265026,Unspecified,0,0,0
621027,Stieglitz (L),2.7219,724,-41.32586255831365,148.2971374719355,Unspecified,1,1,1
621028,Strahan (L),4.5218,634,-42.15356529030692,145.3274875422028,Unspecified,1,1,1
621029,Sulphur Creek (L),0.6194,631,-41.09462433780997,146.02501037708237,Unspecified,0,0,1
621030,Swansea (L),1.8666,711,-42.12971922549303,148.07460719839898,Unspecified,1,1,1
